week,date,time,strategy,symbol,price,under_before,under_after,under_inc,under_pct,consecutive
week1,2026-07-17,13:29:06,UNDER急増,5031,320.0,19500,72100,52600,269.7,
week1,2026-07-17,13:29:17,UNDER急増,7018,9450.0,10700,14500,3800,35.5,
week1,2026-07-17,13:32:17,UNDER急増,3963,329.0,14000,62600,48600,347.1,
week1,2026-07-17,13:33:51,UNDER急増,4840,593.0,3300,13300,10000,303.0,
week1,2026-07-17,13:34:41,小口売り連続/WATCH,4894,4300.0,,,,,5
week1,2026-07-17,13:39:34,UNDER急増,7018,9430.0,11800,14900,3100,26.3,
week1,2026-07-17,13:40:05,小口売り連続/WATCH,4894,4305.0,,,,,5
week1,2026-07-17,13:41:33,小口売り連続/WATCH,6495,113.0,,,,,5
week1,2026-07-17,13:43:33,UNDER急増,4570,929.0,28800,44100,15300,53.1,
week1,2026-07-17,13:43:37,小口売り連続/WATCH,3692,5020.0,,,,,5
week1,2026-07-17,13:50:30,UNDER急増,6620,662.0,42300,55800,13500,31.9,
week1,2026-07-17,13:51:04,UNDER急増,5031,316.0,78200,128200,50000,63.9,
week1,2026-07-17,13:52:30,小口売り連続/WATCH,4418,888.0,,,,,5
week1,2026-07-17,14:00:23,小口売り連続/WATCH,9115,816.0,,,,,5
week1,2026-07-17,14:07:18,小口売り連続/WATCH,5707,748.0,,,,,5
week1,2026-07-17,14:09:22,小口売り連続/WATCH,4075,860.0,,,,,5
week1,2026-07-17,14:13:00,UNDER急増,6620,660.0,42800,55600,12800,29.9,
week1,2026-07-17,14:14:11,投げ売り/買い気配へぶつけ,4395,706.0,,,,,
week1,2026-07-17,14:16:47,UNDER急増,6620,661.0,43800,56600,12800,29.2,
week1,2026-07-17,14:18:45,小口売り連続/WATCH,5724,2210.0,,,,,5
week1,2026-07-17,14:20:43,UNDER急増,5599,1129.0,17200,25600,8400,48.8,
week1,2026-07-17,14:28:30,小口売り連続/WATCH,3686,70.0,,,,,5
week1,2026-07-17,14:32:20,小口売り連続/WATCH,4840,593.0,,,,,5
week1,2026-07-17,14:35:18,小口売り連続/WATCH,5817,977.0,,,,,5
week1,2026-07-17,14:35:56,小口売り連続/WATCH,4840,594.0,,,,,5
week1,2026-07-17,14:38:48,UNDER急増,4570,934.0,33400,49500,16100,48.2,
week1,2026-07-17,14:41:14,小口売り連続/WATCH,4418,883.0,,,,,5
week1,2026-07-17,14:47:00,小口売り連続/WATCH,5817,972.0,,,,,5
week1,2026-07-17,14:48:33,小口売り連続/WATCH,4840,594.0,,,,,5
week1,2026-07-17,15:23:13,小口売り連続/WATCH,3686,70.0,,,,,5
week1,2026-07-17,15:23:37,小口売り連続/WATCH,4446,784.0,,,,,5
week1,2026-07-17,15:24:24,小口売り連続/STRONG,3686,70.0,,,,,10
week1,2026-07-17,15:25:01,小口売り連続/WATCH,2998,508.0,,,,,5
week2,2026-07-21,09:01:00,UNDER急増,4446,790.0,34600,49000,14400,41.6,
week2,2026-07-21,09:01:01,UNDER急増,5597,1326.0,19500,25700,6200,31.8,
week2,2026-07-21,09:01:10,UNDER急増,5031,323.0,97300,150900,53600,55.1,
week2,2026-07-21,09:01:17,UNDER急増,5591,810.0,12900,23300,10400,80.6,
week2,2026-07-21,09:01:22,UNDER急増,5137,216.0,80400,199100,118700,147.6,
week2,2026-07-21,09:01:23,UNDER急増,9115,821.0,7400,19500,12100,163.5,
week2,2026-07-21,09:01:26,UNDER急増,7071,375.0,185500,244600,59100,31.9,
week2,2026-07-21,09:01:35,UNDER急増,4570,945.0,33100,48800,15700,47.4,
week2,2026-07-21,09:01:38,UNDER急増,3653,634.0,10100,12800,2700,26.7,
week2,2026-07-21,09:01:46,UNDER急増,3963,333.0,14700,60400,45700,310.9,
week2,2026-07-21,09:01:48,UNDER急増,4575,719.0,58000,94100,36100,62.2,
week2,2026-07-21,09:01:53,UNDER急増,5599,1146.0,16200,24400,8200,50.6,
week2,2026-07-21,09:02:16,UNDER急増,5892,2056.0,17800,23700,5900,33.1,
week2,2026-07-21,09:02:17,UNDER急増,9327,186.0,6200,7900,1700,27.4,
week2,2026-07-21,09:02:43,UNDER急増,4570,949.0,34300,50000,15700,45.8,
week2,2026-07-21,09:03:48,UNDER急増,4570,949.0,34900,50500,15600,44.7,
week2,2026-07-21,09:04:04,UNDER急増,7018,9720.0,10500,12800,2300,21.9,
week2,2026-07-21,09:04:40,UNDER急増,5817,1016.0,34900,47400,12500,35.8,
week2,2026-07-21,09:05:10,UNDER急増,7018,9720.0,11100,13900,2800,25.2,
week2,2026-07-21,09:06:52,UNDER急増,2998,507.0,59700,104500,44800,75.0,
week2,2026-07-21,09:06:54,UNDER急増,3692,4980.0,16500,21500,5000,30.3,
week2,2026-07-21,09:07:50,UNDER急増,4412,1181.0,9200,16400,7200,78.3,
week2,2026-07-21,09:07:54,UNDER急増,3692,4945.0,19400,24700,5300,27.3,
week2,2026-07-21,09:08:08,小口売り連続/WATCH,4412,1180.0,,,,,5
week2,2026-07-21,09:09:23,小口売り連続/WATCH,5599,1137.0,,,,,5
week2,2026-07-21,09:09:50,UNDER急増,4412,1166.0,26700,47700,21000,78.7,
week2,2026-07-21,09:09:55,UNDER急増,3692,4885.0,21500,26300,4800,22.3,
week2,2026-07-21,09:10:03,UNDER急増,6495,121.0,104800,195400,90600,86.5,
week2,2026-07-21,09:11:22,UNDER急増,4075,860.0,5500,13100,7600,138.2,
week2,2026-07-21,09:11:32,UNDER急増,9229,142.0,112600,307100,194500,172.7,
week2,2026-07-21,09:15:04,UNDER急増,4075,860.0,5500,13100,7600,138.2,
week2,2026-07-21,09:18:38,UNDER急増,5132,2022.0,21400,27400,6000,28.0,
week2,2026-07-21,09:19:27,UNDER急増,6495,121.0,104700,195200,90500,86.4,
week2,2026-07-21,09:21:27,UNDER急増,5132,1998.0,15800,23300,7500,47.5,
week2,2026-07-21,09:22:43,UNDER急増,4075,863.0,5600,13300,7700,137.5,
week2,2026-07-21,09:22:46,UNDER急増,6620,667.0,29200,53000,23800,81.5,
week2,2026-07-21,09:25:25,小口売り連続/WATCH,5817,1006.0,,,,,5
week2,2026-07-21,09:30:47,UNDER急増,8798,122.0,40200,48800,8600,21.4,
week2,2026-07-21,09:34:36,小口売り連続/WATCH,5817,1020.0,,,,,5
week2,2026-07-21,09:34:38,UNDER急増,5132,1996.0,20900,26900,6000,28.7,
week2,2026-07-21,09:39:51,小口売り連続/WATCH,2998,511.0,,,,,5
week2,2026-07-21,09:40:11,小口売り連続/WATCH,5817,1020.0,,,,,5
week2,2026-07-21,09:43:22,小口売り連続/WATCH,4412,1176.0,,,,,5
week2,2026-07-21,09:43:32,小口売り連続/WATCH,5599,1123.0,,,,,5
week2,2026-07-21,09:51:47,UNDER急増,5132,1992.0,25500,31500,6000,23.5,
week2,2026-07-21,09:51:51,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-21,09:56:14,小口売り連続/WATCH,9229,142.0,,,,,5
week2,2026-07-21,10:01:43,小口売り連続/WATCH,7018,9710.0,,,,,5
week2,2026-07-21,10:02:11,小口売り連続/WATCH,4418,865.0,,,,,5
week2,2026-07-21,10:10:26,UNDER急増,6495,121.0,105800,196800,91000,86.0,
week2,2026-07-21,10:24:55,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-21,10:30:04,小口売り連続/WATCH,5817,962.0,,,,,5
week2,2026-07-21,10:37:31,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-21,10:56:53,小口売り連続/WATCH,5597,1327.0,,,,,5
week2,2026-07-21,11:07:03,UNDER急増,7018,9700.0,13100,16100,3000,22.9,
week2,2026-07-21,11:16:05,小口売り連続/WATCH,4412,1170.0,,,,,5
week2,2026-07-21,11:19:54,UNDER急増,7071,375.0,180700,249800,69100,38.2,
week2,2026-07-21,11:26:45,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-21,12:19:05,UNDER急増,6495,121.0,82400,109100,26700,32.4,
week2,2026-07-21,12:27:06,UNDER急増,3686,69.0,28900,66100,37200,128.7,
week2,2026-07-21,12:31:03,UNDER急増,5137,215.0,93400,217700,124300,133.1,
week2,2026-07-21,12:31:24,UNDER急増,5817,961.0,34500,46300,11800,34.2,
week2,2026-07-21,12:44:45,UNDER急増,5588,756.0,12100,16000,3900,32.2,
week2,2026-07-21,12:46:31,小口売り連続/WATCH,5588,765.0,,,,,5
week2,2026-07-21,12:55:47,小口売り連続/WATCH,5707,803.0,,,,,5
week2,2026-07-21,12:56:03,UNDER急増,4488,2092.0,7000,12100,5100,72.9,
week2,2026-07-21,12:56:26,UNDER急増,4840,589.0,7500,17100,9600,128.0,
week2,2026-07-21,13:06:17,UNDER急増,4840,579.0,6300,14600,8300,131.7,
week2,2026-07-21,13:10:57,小口売り連続/WATCH,3686,70.0,,,,,5
week2,2026-07-21,13:24:46,小口売り連続/WATCH,7071,376.0,,,,,5
week2,2026-07-21,13:32:07,小口売り連続/WATCH,3686,70.0,,,,,5
week2,2026-07-21,13:35:57,小口売り連続/WATCH,9229,139.0,,,,,5
week2,2026-07-21,13:45:05,小口売り連続/STRONG,3686,70.0,,,,,10
week2,2026-07-21,13:56:09,小口売り連続/WATCH,6620,666.0,,,,,5
week2,2026-07-21,14:00:59,小口売り連続/WATCH,4813,345.0,,,,,5
week2,2026-07-21,14:09:00,小口売り連続/WATCH,7071,377.0,,,,,5
week2,2026-07-21,14:15:15,小口売り連続/WATCH,5724,2311.0,,,,,5
week2,2026-07-21,14:36:35,UNDER急増,4488,2110.0,8900,13600,4700,52.8,
week2,2026-07-21,14:41:09,小口売り連続/WATCH,5817,998.0,,,,,5
week2,2026-07-21,14:44:44,小口売り連続/WATCH,4446,807.0,,,,,5
week2,2026-07-21,14:46:56,小口売り連続/WATCH,3692,5000.0,,,,,5
week2,2026-07-21,14:54:17,小口売り連続/WATCH,4446,804.0,,,,,5
week2,2026-07-21,14:54:31,小口売り連続/WATCH,2998,516.0,,,,,5
week2,2026-07-21,15:16:08,小口売り連続/WATCH,2998,517.0,,,,,5
week2,2026-07-21,15:20:08,小口売り連続/WATCH,4412,1190.0,,,,,5
week2,2026-07-21,15:21:35,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-21,15:22:06,小口売り連続/WATCH,5588,786.0,,,,,5
week2,2026-07-21,15:22:51,小口売り連続/WATCH,2998,514.0,,,,,5
week2,2026-07-21,15:24:29,小口売り連続/WATCH,7071,376.0,,,,,5
week2,2026-07-22,09:01:14,UNDER急増,5031,333.0,98300,148100,49800,50.7,
week2,2026-07-22,09:01:17,UNDER急増,6620,664.0,36700,60200,23500,64.0,
week2,2026-07-22,09:01:18,UNDER急増,4395,753.0,24900,40700,15800,63.5,
week2,2026-07-22,09:01:32,UNDER急増,4165,583.0,120300,164400,44100,36.7,
week2,2026-07-22,09:01:39,UNDER急増,5724,2351.0,17600,23100,5500,31.2,
week2,2026-07-22,09:01:39,UNDER急増,9130,1476.0,15500,24000,8500,54.8,
week2,2026-07-22,09:01:42,UNDER急増,3653,634.0,11100,14000,2900,26.1,
week2,2026-07-22,09:01:52,UNDER急増,5599,1129.0,13300,21200,7900,59.4,
week2,2026-07-22,09:01:52,UNDER急増,4446,807.0,32100,45400,13300,41.4,
week2,2026-07-22,09:02:03,UNDER急増,5137,215.0,67300,191600,124300,184.7,
week2,2026-07-22,09:02:11,UNDER急増,6228,497.0,28900,48500,19600,67.8,
week2,2026-07-22,09:03:00,UNDER急増,4011,1974.0,17000,22900,5900,34.7,
week2,2026-07-22,09:03:05,UNDER急増,5892,1978.0,15500,21300,5800,37.4,
week2,2026-07-22,09:03:44,UNDER急増,9115,831.0,7500,18300,10800,144.0,
week2,2026-07-22,09:04:10,UNDER急増,5892,1987.0,15800,22200,6400,40.5,
week2,2026-07-22,09:05:53,UNDER急増,5132,2002.0,21600,30700,9100,42.1,
week2,2026-07-22,09:06:29,UNDER急増,4446,814.0,37700,52700,15000,39.8,
week2,2026-07-22,09:07:00,UNDER急増,5591,802.0,11800,23000,11200,94.9,
week2,2026-07-22,09:07:27,小口売り連続/WATCH,3692,4970.0,,,,,5
week2,2026-07-22,09:08:29,小口売り連続/WATCH,5724,2331.0,,,,,5
week2,2026-07-22,09:09:45,UNDER急増,9130,1475.0,16100,24800,8700,54.0,
week2,2026-07-22,09:09:51,小口売り連続/WATCH,9130,1475.0,,,,,5
week2,2026-07-22,09:10:41,UNDER急増,4075,880.0,11600,18600,7000,60.3,
week2,2026-07-22,09:10:51,UNDER急増,9130,1475.0,16700,25200,8500,50.9,
week2,2026-07-22,09:13:08,UNDER急増,4446,810.0,36800,52000,15200,41.3,
week2,2026-07-22,09:17:08,UNDER急増,5817,1002.0,38900,51800,12900,33.2,
week2,2026-07-22,09:18:09,UNDER急増,5817,995.0,38200,49600,11400,29.8,
week2,2026-07-22,09:20:57,UNDER急増,4075,888.0,11600,21400,9800,84.5,
week2,2026-07-22,09:22:00,UNDER急増,4075,885.0,11200,19000,7800,69.6,
week2,2026-07-22,09:22:41,UNDER急増,5817,998.0,42000,53700,11700,27.9,
week2,2026-07-22,09:29:12,小口売り連続/WATCH,7602,177.0,,,,,5
week2,2026-07-22,09:29:30,UNDER急増,7602,177.0,145900,236700,90800,62.2,
week2,2026-07-22,09:30:03,UNDER急増,2321,130.0,72200,184900,112700,156.1,
week2,2026-07-22,09:30:19,UNDER急増,4075,885.0,11800,17900,6100,51.7,
week2,2026-07-22,09:38:45,UNDER急増,5817,998.0,41600,54000,12400,29.8,
week2,2026-07-22,09:38:51,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-22,09:41:39,UNDER急増,3747,414.0,40000,62500,22500,56.2,
week2,2026-07-22,09:49:44,UNDER急増,5817,993.0,39800,52200,12400,31.2,
week2,2026-07-22,09:50:10,小口売り連続/STRONG,3686,69.0,,,,,10
week2,2026-07-22,09:51:00,UNDER急増,5817,994.0,41800,54200,12400,29.7,
week2,2026-07-22,09:55:48,小口売り連続/WATCH,7602,174.0,,,,,5
week2,2026-07-22,09:58:16,小口売り連続/WATCH,5132,2033.0,,,,,5
week2,2026-07-22,10:00:51,UNDER急増,4075,883.0,12500,20100,7600,60.8,
week2,2026-07-22,10:03:21,小口売り連続/STRONG,5132,2021.0,,,,,10
week2,2026-07-22,10:06:21,小口売り連続/WATCH,3686,69.0,,,,,5
week2,2026-07-22,10:08:33,小口売り連続/WATCH,5597,1343.0,,,,,5
week2,2026-07-22,10:09:26,UNDER急増,3653,624.0,13000,18800,5800,44.6,
week2,2026-07-22,10:13:49,小口売り連続/STRONG,3686,69.0,,,,,10
week2,2026-07-22,10:18:30,小口売り連続/WATCH,5591,801.0,,,,,5
week2,2026-07-22,10:19:11,小口売り連続/WATCH,5599,1108.0,,,,,5
week2,2026-07-22,10:21:57,小口売り連続/WATCH,7071,373.0,,,,,5
week2,2026-07-22,10:23:31,UNDER急増,4418,840.0,33100,56800,23700,71.6,
week2,2026-07-22,10:28:45,小口売り連続/WATCH,3653,623.0,,,,,5
week2,2026-07-22,10:32:00,小口売り連続/WATCH,4894,4525.0,,,,,5
week2,2026-07-22,10:32:32,UNDER急増,5817,976.0,42200,53300,11100,26.3,
week2,2026-07-22,10:34:35,UNDER急増,4894,4535.0,26800,32400,5600,20.9,
week2,2026-07-22,10:41:05,UNDER急増,4894,4515.0,30000,37600,7600,25.3,
week2,2026-07-22,10:44:14,小口売り連続/WATCH,7602,171.0,,,,,5
week2,2026-07-22,10:47:12,小口売り連続/WATCH,4176,267.0,,,,,5
week2,2026-07-22,10:48:26,UNDER急増,4894,4260.0,17100,23000,5900,34.5,
week2,2026-07-22,10:49:30,UNDER急増,4894,4225.0,23700,29700,6000,25.3,
week2,2026-07-22,10:50:30,UNDER急増,4894,4200.0,21800,28000,6200,28.4,
week2,2026-07-22,10:51:31,UNDER急増,4894,4210.0,23200,30000,6800,29.3,
week2,2026-07-22,10:57:48,小口売り連続/WATCH,7602,171.0,,,,,5
week2,2026-07-22,11:02:29,小口売り連続/WATCH,7602,171.0,,,,,5
week2,2026-07-22,11:15:50,小口売り連続/WATCH,4894,4325.0,,,,,5
week2,2026-07-22,11:22:06,小口売り連続/WATCH,4894,4315.0,,,,,5
week2,2026-07-22,11:30:01,小口売り連続/WATCH,9145,556.0,,,,,5
week2,2026-07-22,12:05:06,UNDER急増,3686,69.0,18700,28800,10100,54.0,
week2,2026-07-22,12:12:26,UNDER急増,3686,69.0,18700,28800,10100,54.0,
week2,2026-07-22,12:20:59,UNDER急増,3686,69.0,18700,28800,10100,54.0,
week2,2026-07-22,12:25:16,UNDER急増,4446,776.0,14600,17800,3200,21.9,
week2,2026-07-22,12:26:15,UNDER急増,4176,266.0,41200,49600,8400,20.4,
week2,2026-07-22,12:26:25,UNDER急増,3963,332.0,6700,8100,1400,20.9,
week2,2026-07-22,12:26:33,UNDER急増,4840,575.0,6400,10700,4300,67.2,
week2,2026-07-22,12:28:56,UNDER急増,4176,266.0,49600,65500,15900,32.1,
week2,2026-07-22,12:31:33,UNDER急増,4575,726.0,59300,93900,34600,58.3,
week2,2026-07-22,12:31:35,UNDER急増,5031,331.0,99300,149100,49800,50.2,
week2,2026-07-22,12:32:02,UNDER急増,4165,574.0,116600,161500,44900,38.5,
week2,2026-07-22,12:32:26,小口売り連続/WATCH,7071,375.0,,,,,5
week2,2026-07-22,12:33:13,UNDER急増,5599,1108.0,11300,18900,7600,67.3,
week2,2026-07-22,12:36:15,小口売り連続/WATCH,4894,4600.0,,,,,5
week2,2026-07-22,12:37:31,小口売り連続/WATCH,4894,4645.0,,,,,5
week2,2026-07-22,12:40:00,UNDER急増,4075,878.0,12400,20500,8100,65.3,
week2,2026-07-22,12:53:44,小口売り連続/WATCH,4894,4525.0,,,,,5
week2,2026-07-22,12:55:13,小口売り連続/STRONG,4894,4510.0,,,,,10
week2,2026-07-22,12:56:39,UNDER急増,7602,167.0,103000,194500,91500,88.8,
week2,2026-07-22,13:00:12,UNDER急増,7602,167.0,103100,194700,91600,88.8,
week2,2026-07-22,13:00:29,小口売り連続/WATCH,4418,840.0,,,,,5
week2,2026-07-22,13:02:19,小口売り連続/WATCH,6228,495.0,,,,,5
week2,2026-07-22,13:02:21,小口売り連続/WATCH,5817,967.0,,,,,5
week2,2026-07-22,13:07:21,UNDER急増,4446,772.0,31600,46500,14900,47.2,
week2,2026-07-22,13:19:04,UNDER急増,7602,167.0,104900,199100,94200,89.8,
week2,2026-07-22,13:22:34,小口売り連続/WATCH,7071,377.0,,,,,5
week2,2026-07-22,13:26:29,小口売り連続/STRONG,7071,377.0,,,,,10
week2,2026-07-22,13:34:55,小口売り連続/WATCH,4894,4350.0,,,,,5
week2,2026-07-22,13:38:11,小口売り連続/WATCH,4840,576.0,,,,,5
week2,2026-07-22,13:41:37,小口売り連続/WATCH,4446,765.0,,,,,5
week2,2026-07-22,13:41:51,小口売り連続/WATCH,4176,266.0,,,,,5
week2,2026-07-22,13:47:47,小口売り連続/WATCH,4894,4345.0,,,,,5
week2,2026-07-22,13:48:55,小口売り連続/STRONG,4894,4335.0,,,,,10
week2,2026-07-22,13:50:45,小口売り連続/WATCH,4894,4315.0,,,,,5
week2,2026-07-22,13:52:28,小口売り連続/WATCH,3747,419.0,,,,,5
week2,2026-07-22,13:55:48,小口売り連続/WATCH,3692,4980.0,,,,,5
week2,2026-07-22,13:57:41,小口売り連続/WATCH,4894,4310.0,,,,,5
week2,2026-07-22,14:00:38,UNDER急増,4011,1973.0,26600,34500,7900,29.7,
week2,2026-07-22,14:08:06,小口売り連続/WATCH,3692,4950.0,,,,,5
week2,2026-07-22,14:09:22,UNDER急増,6228,489.0,25900,46500,20600,79.5,
week2,2026-07-22,14:12:25,小口売り連続/WATCH,5591,802.0,,,,,5
week2,2026-07-22,14:20:16,小口売り連続/WATCH,2330,75.0,,,,,5
week2,2026-07-22,14:26:40,小口売り連続/WATCH,7018,10860.0,,,,,5
week2,2026-07-22,14:39:11,小口売り連続/WATCH,4894,4200.0,,,,,5
week2,2026-07-22,14:44:31,小口売り連続/WATCH,4894,4200.0,,,,,5
week2,2026-07-22,14:56:58,小口売り連続/WATCH,4176,265.0,,,,,5
week2,2026-07-22,15:06:35,小口売り連続/WATCH,5597,1324.0,,,,,5
week2,2026-07-22,15:08:44,小口売り連続/WATCH,2998,522.0,,,,,5
week2,2026-07-22,15:11:20,UNDER急増,4570,986.0,38300,53400,15100,39.4,
week2,2026-07-22,15:12:42,小口売り連続/WATCH,2998,522.0,,,,,5
week2,2026-07-22,15:12:46,小口売り連続/WATCH,7071,380.0,,,,,5
week2,2026-07-22,15:14:37,小口売り連続/STRONG,7071,380.0,,,,,10
week2,2026-07-22,15:20:21,小口売り連続/WATCH,3686,68.0,,,,,5
week2,2026-07-22,15:21:33,小口売り連続/WATCH,4894,4200.0,,,,,5
week2,2026-07-22,15:22:05,小口売り連続/WATCH,7071,378.0,,,,,5
week2,2026-07-22,15:22:54,小口売り連続/STRONG,7071,378.0,,,,,10
week2,2026-07-22,15:24:00,小口売り連続/WATCH,4176,265.0,,,,,5
week2,2026-07-22,15:24:39,小口売り連続/WATCH,4894,4200.0,,,,,5
week2,2026-07-22,15:25:01,UNDER急増,4575,713.0,23400,28500,5100,21.8,
week2,2026-07-22,15:26:54,UNDER急増,9145,557.0,17900,27900,10000,55.9,
week2,2026-07-22,15:27:06,UNDER急増,5597,1316.0,12700,15400,2700,21.3,
week2,2026-07-23,09:01:32,UNDER急増,4418,836.0,39700,62800,23100,58.2,
week2,2026-07-23,09:01:37,UNDER急増,7352,339.0,61200,114500,53300,87.1,
week2,2026-07-23,09:01:38,UNDER急増,4075,882.0,10900,19300,8400,77.1,
week2,2026-07-23,09:01:39,UNDER急増,6228,501.0,26700,48200,21500,80.5,
week2,2026-07-23,09:01:41,UNDER急増,4412,1162.0,21800,28600,6800,31.2,
week2,2026-07-23,09:03:02,UNDER急増,5817,973.0,36900,44500,7600,20.6,
week2,2026-07-23,09:03:02,UNDER急増,4446,796.0,31700,50000,18300,57.7,
week2,2026-07-23,09:03:32,UNDER急増,5892,1995.0,22700,30100,7400,32.6,
week2,2026-07-23,09:04:22,UNDER急増,6620,670.0,35400,60800,25400,71.8,
week2,2026-07-23,09:04:27,UNDER急増,4011,1939.0,14500,21000,6500,44.8,
week2,2026-07-23,09:04:46,UNDER急増,5132,1990.0,14800,19900,5100,34.5,
week2,2026-07-23,09:06:22,UNDER急増,5817,959.0,39100,51700,12600,32.2,
week2,2026-07-23,09:06:43,UNDER急増,6495,125.0,104300,195800,91500,87.7,
week2,2026-07-23,09:07:22,UNDER急増,5817,950.0,38000,51000,13000,34.2,
week2,2026-07-23,09:07:24,UNDER急増,4075,880.0,11000,20000,9000,81.8,
week2,2026-07-23,09:07:34,UNDER急増,9115,870.0,13600,24600,11000,80.9,
week2,2026-07-23,09:08:23,UNDER急増,5817,940.0,37600,50200,12600,33.5,
week2,2026-07-23,09:08:44,UNDER急増,4075,880.0,12600,20700,8100,64.3,
week2,2026-07-23,09:08:48,小口売り連続/WATCH,3686,67.0,,,,,5
week2,2026-07-23,09:09:23,UNDER急増,5817,945.0,41000,53600,12600,30.7,
week2,2026-07-23,09:09:24,UNDER急増,4488,2070.0,4700,7200,2500,53.2,
week2,2026-07-23,09:10:49,UNDER急増,4011,1941.0,19900,25700,5800,29.1,
week2,2026-07-23,09:12:26,小口売り連続/WATCH,5132,1966.0,,,,,5
week2,2026-07-23,09:13:15,小口売り連続/WATCH,7018,11350.0,,,,,5
week2,2026-07-23,09:14:27,UNDER急増,4488,2070.0,3600,4700,1100,30.6,
week2,2026-07-23,09:15:13,小口売り連続/WATCH,7352,335.0,,,,,5
week2,2026-07-23,09:16:35,UNDER急増,4488,2070.0,3700,4700,1000,27.0,
week2,2026-07-23,09:17:10,UNDER急増,5591,804.0,19400,29500,10100,52.1,
week2,2026-07-23,09:17:58,UNDER急増,4488,2070.0,4700,7100,2400,51.1,
week2,2026-07-23,09:18:43,小口売り連続/WATCH,7602,168.0,,,,,5
week2,2026-07-23,09:21:41,UNDER急増,7352,331.0,52700,106000,53300,101.1,
week2,2026-07-23,09:22:22,UNDER急増,6228,497.0,26700,49100,22400,83.9,
week2,2026-07-23,09:22:52,UNDER急増,5591,798.0,17700,28500,10800,61.0,
week2,2026-07-23,09:23:39,UNDER急増,4488,2070.0,4700,7200,2500,53.2,
week2,2026-07-23,09:25:36,UNDER急増,4488,2070.0,4700,7100,2400,51.1,
week2,2026-07-23,09:27:17,小口売り連続/WATCH,4165,550.0,,,,,5
week2,2026-07-23,09:28:25,UNDER急増,9115,855.0,15100,25600,10500,69.5,
week2,2026-07-23,09:34:11,UNDER急増,9130,1494.0,15700,23500,7800,49.7,
week2,2026-07-23,09:35:18,小口売り連続/WATCH,7018,10810.0,,,,,5
week2,2026-07-23,09:38:27,小口売り連続/WATCH,3686,67.0,,,,,5
week2,2026-07-23,09:49:46,小口売り連続/WATCH,3963,332.0,,,,,5
week2,2026-07-23,09:50:11,小口売り連続/WATCH,7352,335.0,,,,,5
week2,2026-07-23,10:00:09,小口売り連続/WATCH,3686,67.0,,,,,5
week2,2026-07-23,10:01:44,UNDER急増,5892,2007.0,27400,34500,7100,25.9,
week2,2026-07-23,10:02:57,小口売り連続/WATCH,7602,165.0,,,,,5
week2,2026-07-23,10:08:41,小口売り連続/STRONG,7602,164.0,,,,,10
week2,2026-07-23,10:12:52,UNDER急増,5892,1996.0,26800,33200,6400,23.9,
week2,2026-07-23,10:18:21,小口売り連続/STRONG,3686,67.0,,,,,10
week2,2026-07-23,10:24:41,小口売り連続/WATCH,7018,10630.0,,,,,5
week2,2026-07-23,10:24:58,小口売り連続/WATCH,4056,212.0,,,,,5
week2,2026-07-23,10:25:01,小口売り連続/WATCH,5817,929.0,,,,,5
week2,2026-07-23,10:27:18,小口売り連続/WATCH,5599,1129.0,,,,,5
week2,2026-07-23,10:27:32,UNDER急増,4575,729.0,60300,95100,34800,57.7,
week2,2026-07-23,11:01:34,小口売り連続/WATCH,4446,807.0,,,,,5
week2,2026-07-23,11:26:14,UNDER急増,6228,492.0,24900,45700,20800,83.5,
week2,2026-07-23,12:05:03,UNDER急増,3963,334.0,7500,9000,1500,20.0,
week2,2026-07-23,12:06:53,UNDER急増,5588,780.0,6500,8100,1600,24.6,
week2,2026-07-23,12:12:56,UNDER急増,3963,334.0,7500,9000,1500,20.0,
week2,2026-07-23,12:26:02,UNDER急増,3807,87.0,25400,55700,30300,119.3,
week2,2026-07-23,12:27:54,UNDER急増,4840,578.0,8700,13100,4400,50.6,
week2,2026-07-23,12:28:01,UNDER急増,9229,134.0,75000,94400,19400,25.9,
week2,2026-07-23,12:29:37,UNDER急増,5588,780.0,6500,8100,1600,24.6,
week2,2026-07-23,12:29:52,UNDER急増,6228,494.0,16500,21100,4600,27.9,
week2,2026-07-23,12:29:58,UNDER急増,4575,728.0,37000,45300,8300,22.4,
week2,2026-07-23,12:31:10,UNDER急増,9327,189.0,5300,7400,2100,39.6,
week2,2026-07-23,12:31:29,UNDER急増,5892,1992.0,27800,33500,5700,20.5,
week2,2026-07-23,12:31:51,UNDER急増,4575,721.0,42900,77700,34800,81.1,
week2,2026-07-23,12:32:38,UNDER急増,5892,1997.0,27800,33500,5700,20.5,
week2,2026-07-23,12:33:50,UNDER急増,5591,796.0,8100,21700,13600,167.9,
week2,2026-07-23,12:34:21,UNDER急増,5597,1312.0,20300,31100,10800,53.2,
week2,2026-07-23,12:45:10,小口売り連続/WATCH,5588,775.0,,,,,5
week2,2026-07-23,12:57:31,小口売り連続/WATCH,4446,817.0,,,,,5
week2,2026-07-23,13:07:48,UNDER急増,4840,575.0,12000,20700,8700,72.5,
